Year,EmployerName,Salary
2014,Alliance Cindy and Bill Simon Technology Academy High,45508.083333333336
2014,Alliance College-Ready Middle Academy 4,46180.65384615384
2014,Alliance College-Ready Middle Academy 5,38982.88888888889
2014,Alliance College-Ready Middle Academy 7,36130.31034482759
2014,Alliance Collins Family College-Ready High,48076.47619047619
2014,Alliance Dr. Olga Mohan High,43498.74285714285
2014,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,45902.63333333333
2014,Alliance Jack H. Skirball Middle,35162.45161290323
2014,Alliance Judy Ivie Burton Technology Academy High,40256.92682926829
2014,Alliance Leichtman-Levine Family Foundation Environmental Science High,44205.023255813954
2014,Alliance Marc & Eva Stern Math and Science,51604.805555555555
2014,Alliance Morgan McKinzie High,40377.17391304348
2014,Alliance Ouchi-O'Donovan 6-12 Complex,36450.59459459459
2014,Alliance Patti And Peter Neuwirth Leadership Academy,47990.425
2014,Alliance Piera Barbaglia Shaheen Health Services Academy,48037.96666666667
2014,Alliance Renee and Meyer Luskin Academy High,43838.11428571429
2014,Alliance Susan and Eric Smidt Technology High,37676.86956521739
2014,Alliance Ted K. Tajima High,38779.72
2014,Alliance Tennenbaum Family Technology High,45784.86956521739
2014,Alpha: Blanca Alvarado,27991.79411764706
2014,Alpine County Unified,42997.9
2014,Alta Loma Elementary,60773.36150234742
2014,Alta-Dutch Flat Union Elementary,52232.71428571428
2014,Alvord Unified,56991.011715481174
2014,Anaheim Elementary,58775.526666666665
2014,Anaheim Union High,71732.78459687124
2014,Anderson Union High,31509.686813186818
2014,Antelope Elementary,24527.213483146068
2014,Antelope Valley Union High,54128.293251533745
2014,Antioch Unified,66969.24352941176
2014,APEX Academy,34902
2014,Apple Valley Unified,66563.13914373089
2014,Arcadia Unified,56767.174887892375
2014,"Architecture, Construction & Engineering Charter High (ACE)",18210.933333333334
2014,Arcohe Union Elementary,38309.583333333336
2014,Armona Union Elementary,18497.739130434784
2014,Bakersfield City,60112.018299246505
2014,Baldwin Park Unified,34110.73563218391
2014,Bangor Union Elementary,45972
2014,Banning Unified,55070.448113207545
2014,Barstow Unified,58094.46058091286
2014,Bay View Academy,32617.75
2014,Bear Valley Unified,70687.00925925926
2014,Beardsley Elementary,54467.026666666665
2014,Beaumont Unified,42492.545757071544
2014,Bella Vista Elementary,25137.9
2014,Belridge Elementary,30158.75
2014,Big Pine Unified,63710
2014,Big Valley Joint Unified,24478.44
2014,Biggs Unified,43394.07692307692
2014,Bishop Unified,59410.26956521739
2014,Black Butte Union Elementary,23047.96551724138
2014,Blake Elementary,45755
2014,Blochman Union Elementary,56035.11111111111
2014,Bogus Elementary,46300
2014,Bonita Unified,48827.970629370626
2014,Bonsall Union Elementary,37926.73479532164
2014,Brawley Union High,82432.19047619047
2014,Brea-Olinda Unified,50208.04705882353
2014,Brentwood Union Elementary,59975.589788732395
2014,Bret Harte Union High,78156.775
2014,BRIDGES Charter,28870.758620689656
2014,Briggs Elementary,40804.725
2014,Buena Park Elementary,58909.83699059561
2014,Buena Vista Elementary,22142.884615384617
2014,Byron Union Elementary,67026.39743589744
2014,Cajon Valley Union,48789.20702402957
2014,California Military Institute,52520.48
2014,Camarillo Academy of Progressive Education,34278.91111111111
2014,Cambrian,46691.60674157304
2014,Camino Nuevo Charter Academy,24525
2014,Camino Nuevo Charter Academy #2,31500.470588235297
2014,Camino Nuevo Charter Academy #4,30025.66129032258
2014,Camino Nuevo Charter High,28819.65
2014,Camino Nuevo Elementary #3,24503.715909090908
2014,Campbell Union High,60135.725
2014,Canyon Elementary,59146.666666666664
2014,Capistrano Unified,60532.79155868197
2014,Carlsbad Unified,48741.229717329545
2014,Castaic Union,53269.668341708544
2014,Castle Rock Union Elementary,17325.090909090908
2014,Castro Valley Unified,57251.117764471055
2014,Center Joint Unified,76687
2014,Central Elementary,65484.424390243905
2014,Central Union Elementary,34340.321951219514
2014,Centralia Elementary,59631.78354978355
2014,Ceres Unified,40116.60894941634
2014,Chaffey Joint Union High,85770.84547547548
2014,CHAMPS - Charter HS of Arts-Multimedia & Performing,34261.45161290323
2014,Chicago Park Elementary,35559.4
2014,Chico Unified,26636.777219430485
2014,Children's Community Charter,44485.36363636364
2014,Chino Valley Unified,74621.88007213706
2014,Chula Vista Elementary,64212.63816254417
2014,Citizens of the World Charter School Hollywood,20268.171875
2014,Citizens of the World Charter School Mar Vista,18928.37837837838
2014,Citizens of the World Charter School Silver Lake,17821.933333333334
2014,City Heights Preparatory Charter,18963.833333333332
2014,City Language Immersion Charter,22104.866666666665
2014,Clay Joint Elementary,45737.35294117647
2014,Cloverdale Unified,36749.25
2014,Clovis Unified,5963.309677419355
2014,Colton Joint Unified,69074.57889908257
2014,Columbia Elementary,26675.44897959184
2014,Colusa Unified,32246.601307189543
2014,Compton Unified,77700.11775528979
2014,Contra Costa County Office of Education,43101.33196721312
2014,Corcoran Joint Unified,31807.907949790795
2014,CORE Charter,40039.16
2014,Corning Union Elementary,31233.932584269663
2014,Coronado Unified,40153.98151624549
2014,Corona-Norco Unified,57365.377720038974
2014,Cotati-Rohnert Park Unified,35034.08097165992
2014,Covina-Valley Unified,53984.06301050175
2014,Crown Preparatory Academy,23801.833333333332
2014,Cucamonga Elementary,71574.953125
2014,Culver City Unified,43166.80715705766
2014,Cypress Elementary,59651.454545454544
2014,Da Vinci Design,39564.90697674418
2014,Da Vinci Science,50200.04081632653
2014,Del Mar Union Elementary,69294.15172413793
2014,Delano Joint Union High,68108.21025641025
2014,Delano Union Elementary,64841.516883116885
2014,Delhi Unified,65173.80882352941
2014,Desert Center Unified,54138
2014,Desert Sands Unified,54445.659076923075
2014,Dinuba Unified,43230.696652719664
2014,Discovery Charter (San Joaquin),40326.10227272727
2014,Downey Unified,62815.788856304986
2014,Dry Creek Joint Elementary,61930.83544303798
2014,Durham Unified,57854.472727272725
2014,Earlimart Elementary,38999.26708074534
2014,East Oakland Leadership Academy,17128.333333333332
2014,East Palo Alto Academy,45035.05263157895
2014,East Side Union High,75368.10404127257
2014,East Whittier City Elementary,65371.01282051282
2014,Eastside Union Elementary,46093.42290748899
2014,El Monte City,73367.11496746204
2014,El Monte Union High,61635.79569892473
2014,El Rancho Unified,66922.50580046403
2014,El Tejon Unified,54033.558139534885
2014,Elk Grove Unified,66188.7737012987
2014,Equitas Academy #2,28168.25
2014,Equitas Academy Charter,29044.135135135137
2014,Escalon Unified,37683.611725663715
2014,Escondido Union,45989.04276827371
2014,Escondido Union High,46184.98601398602
2014,Etiwanda Elementary,53250.22094361335
2014,Evergreen Union,1125.190476190476
2014,Exeter Unified,33396.62453531598
2014,Extera Public,30244.261904761905
2014,Extera Public School No. 2,19420.9375
2014,Fall River Joint Unified,27846.94244604317
2014,Fallbrook Union High,55872.2064516129
2014,Farmersville Unified,39204.92735042735
2014,Fenton Avenue Charter,27865
2014,Fenton Primary Center,26109.310344827587
2014,Folsom-Cordova Unified,66373.26984431138
2014,Fontana Unified,59790.0243798118
2014,Forest Ranch Charter,12226.5
2014,Foresthill Union Elementary,49367.85
2014,Forestville Union Elementary,19415.967741935485
2014,Fortune,20220.20779220779
2014,Fountain Valley Elementary,40023.923711340205
2014,Franklin-McKinley Elementary,52219.76497005988
2014,Frederick Douglass Academy High,32398.782608695652
2014,Frederick Douglass Academy Middle,35431.8125
2014,Fremont Unified,67312.02463970246
2014,French Gulch-Whiskeytown Elementary,14003.875
2014,Fresno Unified,62788.149010165864
2014,Fruitvale Elementary,34095.26845637584
2014,Fullerton Elementary,48221.1650893796
2014,Fullerton Joint Union High,74987.52631578948
2014,Gabriella Charter,37728.90909090909
2014,Galt Joint Union Elementary,49743.46540880503
2014,Garden Grove Unified,60405.924521615874
2014,Gateway College and Career Academy,43134.75
2014,Gerber Union Elementary,26092.32
2014,Geyserville Unified,26371.302325581397
2014,Gilroy Unified,51878.84674329502
2014,Glendale Unified,51855.817553559085
2014,Glendora Unified,49506.31910946197
2014,Gold Rush Charter,25621.08823529412
2014,Golden Feather Union Elementary,61236.875
2014,Goleta Union Elementary,46180.94720496894
2014,Gonzales Unified,45796.732954545456
2014,Granada Hills Charter,67765.91176470589
2014,Grant Elementary,34006.166666666664
2014,Green Valley Charter,19484
2014,Greenfield Union,67773.58808933002
2014,Grossmont Union High,45881.50806451613
2014,Grow Academy Arvin,49092.392857142855
2014,Guidance Charter,18510.4
2014,Hanford Elementary,35488.235173824134
2014,Hanford Joint Union High,10151.089473684213
2014,Hardy Brown College Prep,25608.83870967742
2014,Harmony Union Elementary,26698.51219512195
2014,Harriet Tubman Village Charter,27785.3984375
2014,Hawthorne,55670.50317124736
2014,Helendale Elementary,51966.244897959186
2014,Hemet Unified,49659.77698863636
2014,Hermosa Beach City Elementary,42300.56060606061
2014,Highland Academy,25453.714285714286
2014,Horicon Elementary,27123.333333333332
2014,Huntington Beach City Elementary,51888.33916849015
2014,Huntington Beach Union High,49886.61962616823
2014,ICEF Inglewood Elementary Charter Academy,33590.92
2014,ICEF Inglewood Middle Charter Academy,22074.526315789473
2014,ICEF Innovation Los Angeles Charter,24560.222222222223
2014,ICEF Lou Dantzler Preparatory Academy,31349
2014,ICEF View Park Preparatory Elementary,34803.58064516129
2014,ICEF View Park Preparatory High,26302.73170731707
2014,ICEF View Park Preparatory Middle,23145.695652173912
2014,ICEF Vista Elementary Academy,30066.409090909092
2014,ICEF Vista Middle Academy,34310.07142857143
2014,Imperial Beach Charter,60725.5641025641
2014,International School of Monterey,22465.51785714286
2014,Irvine Unified,4669.277522935779
2014,Ivy Academia,29739.593896103896
2014,James Jordan Middle,25631.625
2014,Jefferson Elementary (San Joaquin),38262.302083333336
2014,John Swett Unified,51256.593406593405
2014,Jurupa Unified,74323.68482039397
2014,Kairos Public School Vacaville Academy,15432.923076923076
2014,Kashia Elementary,20251
2014,Kavod Charter,14977.333333333334
2014,Kelseyville Unified,35338.93975903615
2014,Kenwood,28794.14285714286
2014,Kern County Office of Education,58730.797385620914
2014,Keyes Union,50840.12698412698
2014,Kid Street Learning Center Charter,40040.5
2014,Kings Canyon Joint Unified,42773.0346740638
2014,Kings County Office of Education,21819.25
2014,KIPP Academy of Innovation,44178.333333333336
2014,KIPP Academy of Opportunity,29983.28947368421
2014,KIPP Comienza Community Prep,36386.34285714286
2014,KIPP Empower Academy,35260.71875
2014,KIPP Endeavor College Preparatory Charter,24510.942028985508
2014,KIPP Iluminar Academy,39252.294117647056
2014,KIPP Los Angeles College Preparatory,48344.92857142857
2014,KIPP Philosophers Academy,39206.0625
2014,KIPP Raices Academy,50669.67741935484
2014,KIPP Scholar Academy,30547.904761904763
2014,KIPP Sol Academy,40051.769230769234
2014,KIPP Vida Preparatory Academy,27589.75
2014,Kirkwood Elementary,43631
2014,Kit Carson Union Elementary,11784.164383561643
2014,Knightsen Elementary,39253.066666666666
2014,Konocti Unified,36115.666666666664
2014,La Canada Unified,28606.722222222223
2014,La Habra City Elementary,53588.098837209305
2014,La Mesa-Spring Valley,57094.41552511416
2014,Lafayette Elementary,44274.604895104894
2014,Laguna Beach Unified,71920.23720930233
2014,Lake County Office of Education,18067.219512195123
2014,Lake Elsinore Unified,69294.475
2014,Lakeport Unified,31756.64285714286
2014,Lakeside Union Elementary (San Diego),42776.68578553616
2014,Lammersville Joint Unified,9881.550724637682
2014,Las Virgenes Unified,52153.57865937072
2014,Lassen County Office of Education,20138.14285714286
2014,Lassen View Union Elementary,28798.103448275862
2014,Laurel Preparatory Academy,42970.77777777778
2014,Lawndale Elementary,53395.179487179485
2014,Learning Works,28860.57894736842
2014,Lemon Grove,55502.29535864979
2014,Lemoore Union High,26091.458646616546
2014,Liberty Elementary (Sonoma),36653.85
2014,Liberty Union High,52855.79375
2014,Lindsay Unified,46838.94097222222
2014,Little Lake City Elementary,42486.73925501433
2014,Livermore Valley Joint Unified,61608.47777777778
2014,Lodi Unified,46839.63612147043
2014,Loma Prieta Joint Union Elementary,61862.25925925926
2014,Long Beach Unified,9160.933791917454
2014,Loomis Union Elementary,50110.47321428572
2014,Los Alamitos Unified,52923.8484398217
2014,Los Angeles Academy of Arts and Enterprise,33593.96666666667
2014,Los Angeles County Office of Education,53500.97975708502
2014,Los Angeles Unified,52638.23381075728
2014,Los Feliz Charter School for the Arts,35381.45714285714
2014,Los Olivos Elementary,40439.47368421053
2014,Lou Dantzler Preparatory Charter Middle,27555.761904761905
2014,Lucerne Elementary,50720.066666666666
2014,Lucerne Valley Unified,51994.84615384616
2014,Lynwood Unified,51459.54285714286
2014,Magnolia Elementary,54591.74278846154
2014,Magnolia Union Elementary,61293.5
2014,Making Waves Academy,44741.81578947369
2014,Manhattan Beach Unified,52219.65384615384
2014,Mare Island Technology Academy,35698.42857142857
2014,Maricopa Unified,40600.28
2014,Mark Twain Union Elementary,26272.978723404256
2014,Mark West Union Elementary,25535.828877005348
2014,Martinez Unified,42933.195710455766
2014,Math and Science College Preparatory,33118.53333333333
2014,McCabe Union Elementary,40983.43
2014,McSwain Union Elementary,30984.466666666667
2014,Meadows Arts and Technology Elementary,28411.657894736843
2014,Meadows Union Elementary,24798.785714285714
2014,Mendocino Unified,46201.43396226415
2014,Menifee Union Elementary,44859.22580645161
2014,Mesa Union Elementary,38354.04444444445
2014,Milpitas Unified,58155.2944
2014,Mission Preparatory,36639.78571428572
2014,Mission Union Elementary,31795.933333333334
2014,MIT Academy,32375.32352941177
2014,Monson-Sultana Joint Union Elementary,32417.571428571428
2014,Montebello Unified,68870.18831572405
2014,Montecito Union Elementary,93949.52380952382
2014,Moreland,44589.73604060914
2014,Moreno Valley Unified,69940.27335423198
2014,Morgan Hill Unified,37920.78542510122
2014,Morris E. Dailey Charter Elementary,40019.608695652176
2014,Mountain Empire Unified,46258.36607142857
2014,Mountain House Elementary,34442.25
2014,Mountain Union Elementary,14442
2014,Mountain View Whisman,43203.85686684073
2014,Mountain View-Los Altos Union High,70391.14285714286
2014,Mt. Baldy Joint Elementary,29314.3125
2014,Mt. Diablo Unified,43407.14871794872
2014,Mulberry Elementary,17940
2014,Mupu Elementary,28069.470588235297
2014,Murrieta Valley Unified,73875.35409836065
2014,Museum,42370.357142857145
2014,National Elementary,41498.405010438415
2014,Natomas Charter,25530.0756302521
2014,Natomas Pacific Pathways Prep,50611.18518518518
2014,Natomas Pacific Pathways Prep Middle,43450
2014,Natomas Unified,61041.00952380952
2014,Nestor Language Academy Charter,60110.769166666665
2014,New Haven Unified,51344.48157248157
2014,New Heights Charter,35092.242424242424
2014,New Jerusalem,21748.57894736842
2014,New Jerusalem Elementary,21748.57894736842
